mixture,system,x_NaCl,pair,r_A,g_r
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.6500000000000004,0.8749318557284385
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.67,0.853381693066808
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.6900000000000004,0.8460914047960675
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.71,0.827384121445271
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.7300000000000004,0.8202107130199368
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.75,0.8085661385381467
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.7700000000000005,0.7897767388096383
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.79,0.7868965757193055
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.8100000000000005,0.7688119699946881
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.83,0.7660547946880356
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.8499999999999996,0.7522017026331869
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.87,0.75003021452626
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.8899999999999997,0.7466578649734723
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.91,0.7348954494304224
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.9299999999999997,0.7271721529998325
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.95,0.7314874480770536
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.9699999999999998,0.7114029702266287
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,3.99,0.7160669404460971
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.01,0.7117468379392807
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.03,0.7163388037795909
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.050000000000001,0.6997035508181861
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.07,0.697922235325881
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.09,0.7020496836442809
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.109999999999999,0.6996438081357635
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.13,0.7012921550186367
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.15,0.6894584787983428
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.17,0.6985983188898456
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.1899999999999995,0.6828522861960187
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.21,0.6955080600392871
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.23,0.6954609051018608
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.25,0.7009390460349385
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.27,0.6979181544303915
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.29,0.7004852439887266
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.3100000000000005,0.6954179238855223
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.33,0.701063737736077
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.35,0.6962121146919524
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.37,0.7132596306980995
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.390000000000001,0.7064599488438742
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.41,0.6975130334676336
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.43,0.7094343665434539
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.45,0.7218814279157695
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.470000000000001,0.7177694859350535
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.49,0.7163665666645632
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.51,0.7154087166189891
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.53,0.7197740381811691
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.550000000000001,0.7194575872995114
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.57,0.723875043143861
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.59,0.7391329491245564
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.61,0.7358096772762411
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.63,0.742823258941276
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.65,0.7492204665170805
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.67,0.7614297422440155
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.6899999999999995,0.7600411984978259
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.71,0.7599736818259096
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.73,0.7618507827341807
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.75,0.7722045179901693
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.77,0.7804872587742494
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.79,0.7825531092503183
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.8100000000000005,0.7972839117456167
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.83,0.7937143206819272
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.85,0.7967904397050515
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.87,0.8021184265771742
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.890000000000001,0.8194340714523607
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.91,0.8197509724103944
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.93,0.8305028030134562
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.95,0.8393171221059916
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.970000000000001,0.8412746052110781
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,4.99,0.8599440655910696
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.01,0.8591489856465059
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.03,0.8781288308365345
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.050000000000001,0.8704518911458788
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.07,0.878187110525264
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.09,0.8962585014372938
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.11,0.8990573587966719
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.13,0.9142059002238357
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.15,0.9097558758097095
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.17,0.9297294587039401
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.1899999999999995,0.9432354027636887
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.21,0.9469107108670703
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.23,0.9563198698018863
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.25,0.9675993236609511
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.27,0.9822749988378858
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.29,0.9810007019796085
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.3100000000000005,0.993539068174938
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.33,1.0080025946832902
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.35,1.0147153807556104
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.37,1.0194375637268944
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.390000000000001,1.039325003119974
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.41,1.0443119147512454
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.43,1.0627238984336915
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.45,1.063981080781273
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.470000000000001,1.0808921927023925
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.49,1.083741664848824
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.51,1.1007096329586468
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.53,1.101164090372955
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.550000000000001,1.1099576665484452
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.57,1.1285607666895652
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.59,1.1274084086260543
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.61,1.1493827843141966
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.63,1.1527905699240981
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.65,1.1633763140397644
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.67,1.1673843686292433
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.6899999999999995,1.171229160020647
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.71,1.1909544461350028
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.73,1.1952654828811582
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.75,1.1959164633093369
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.77,1.2103662093417373
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.79,1.2165460304856077
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.8100000000000005,1.2169974346720365
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.83,1.2324730917841273
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.85,1.2261038700818656
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.87,1.230264401516398
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.890000000000001,1.2329086857734057
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.91,1.2390292663890268
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.93,1.240370090737816
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.95,1.2428530327598866
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.970000000000001,1.2431278665837708
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,5.99,1.2374674578141518
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.01,1.2363724730125913
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.03,1.2368536195600943
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.050000000000001,1.2447501770145475
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.07,1.2369599336651864
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.09,1.2288897422868843
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.11,1.2379212599868796
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.130000000000001,1.2374359586625752
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.15,1.2285163722197003
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.17,1.2207378939129703
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.1899999999999995,1.2299767998250017
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.21,1.2152730749852687
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.23,1.2052762848945164
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.25,1.212118050452309
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.27,1.2120933694947384
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.29,1.2045512716082158
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.3100000000000005,1.1929182803507568
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.33,1.1855817204079147
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.35,1.1798219376047763
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.37,1.1740860246221265
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.390000000000001,1.1701486678419522
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.41,1.1631417236570925
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.43,1.1557824347642245
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.45,1.1495029655554774
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.470000000000001,1.1374922010803008
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.49,1.1358222848142676
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.51,1.1229349510113706
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.53,1.1191331171836405
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.550000000000001,1.1109271266675136
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.57,1.1083298961660688
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.59,1.0979369502907692
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.61,1.0906649793265508
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.630000000000001,1.0757824092261763
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.65,1.0766325189404349
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.67,1.0665177308826745
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.6899999999999995,1.0579538164988402
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.71,1.0528833522891985
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.73,1.0452362036102363
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.75,1.0354476685046694
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.77,1.0371229670732758
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.79,1.029274542457711
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.8100000000000005,1.0193803605766594
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.83,1.0181012880795954
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.85,1.0115708418154052
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.87,1.0054963587764933
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.890000000000001,0.9957175907718017
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.91,0.9945045845599781
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.93,0.9897328458202888
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.95,0.9843699833352549
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.970000000000001,0.9750674391694691
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,6.99,0.9734577186261376
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.01,0.9680244072147
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.03,0.9551822491264349
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.050000000000001,0.9550112822977724
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.07,0.9507107145145761
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.09,0.9499214938102073
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.11,0.9412265690698133
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.130000000000001,0.9408880711526766
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.15,0.9357804208452738
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.17,0.933090744963346
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.1899999999999995,0.9250836746517684
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.21,0.929151527123583
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.23,0.9233879463958019
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.25,0.921404938459786
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.27,0.91268911400667
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.29,0.9098622620440144
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.3100000000000005,0.9135584811505303
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.33,0.9131167893653994
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.35,0.9076945516922019
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.37,0.9061802400335578
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.390000000000001,0.9008922408783816
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.41,0.9017487442937826
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.43,0.8990211939856618
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.45,0.9021900321191179
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.470000000000001,0.8976651980626079
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.49,0.8946120712915937
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.51,0.8926030197134727
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.53,0.8918449976658626
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.550000000000001,0.8945319360023545
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.57,0.8952325040554319
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.59,0.8916379734737468
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.61,0.8910178131533998
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.630000000000001,0.8913494356968741
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.65,0.8933973082498363
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.67,0.8929480187431892
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.6899999999999995,0.89025464120894
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.71,0.8962131994839951
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.73,0.893829123630064
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.75,0.8952882863669861
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.77,0.8928425452457609
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.79,0.9030952751226953
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.8100000000000005,0.8957009007951753
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.83,0.8982396890468233
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.85,0.8975995012525672
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.87,0.904997212256079
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.890000000000001,0.8998044075420661
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.91,0.9097176551834699
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.93,0.9048687656473655
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.95,0.9063353869423324
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.970000000000001,0.9115974012627123
MgCl2-NaCl,cl4000,0.3333333333333333,Na-Cl,7.99,0.9130248059690929
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.01,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.03,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.05,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.07,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.09,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.11,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.13,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.15000000000000002,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.16999999999999998,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.19,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.21000000000000002,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.22999999999999998,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.25,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.27,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.29000000000000004,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.31,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.33,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.35,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.37,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.39,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.41000000000000003,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.43,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.45,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.47,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.49,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.51,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.53,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.55,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.5700000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.59,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.61,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.63,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.65,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.67,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.6900000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.71,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.73,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.75,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.77,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.79,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.81,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.8300000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.85,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.87,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.89,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.91,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.93,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.95,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.97,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,0.99,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.01,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.03,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.05,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.07,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.09,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.11,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.1300000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.15,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.17,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.19,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.21,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.23,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.25,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.27,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.29,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.31,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.33,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.35,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.37,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.3900000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.4100000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.43,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.45,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.47,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.49,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.51,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.53,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.55,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.57,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.59,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.61,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.6300000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.6500000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.67,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.69,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.71,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.73,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.75,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.77,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.79,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.81,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.83,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.85,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.87,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.8900000000000001,0.0
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.9100000000000001,0.0006103652432540276
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.93,0.001120839081281533
MgCl2-NaCl,cl3936,0.4025974025974026,X-Cl,1.95,0.0035866876801999947
